Format Version,1.23,Take Name,t0_static_pose_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-08-01 03.10.37.978 PM,Capture Start Frame,415133,Total Frames in Take,1088,Total Exported Frames,1088,Rotation Type,YZX,Length Units,Meters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
985,9.850000,-1.705439,1.807060,-4.597878,-1.610135,0.063072,-4.697964,-1.601986,0.057259,-4.737421,-1.653241,0.058037,-4.781613,-1.613430,1.031514,-4.747256,-1.840822,0.068297,-4.716494,-1.726585,0.485637,-4.768424,-1.710895,0.944151,-4.788491,-1.707316,0.542119,-4.756203,-1.768445,0.107557,-4.756867,-1.713724,0.528349,-4.648860,-1.749652,0.115170,-4.669291,-1.798741,1.141150,-4.636146,-1.817533,1.058380,-4.642871,-1.775949,0.376410,-4.810724,-1.780191,0.274454,-4.795042,-1.720696,0.272131,-4.786632,-1.717880,0.355392,-4.799860,-1.717798,0.800695,-4.789795,-1.723258,0.697089,-4.777857,-1.663892,0.693362,-4.783247,-1.659655,0.778145,-4.791957,-1.681211,0.453629,-4.719557,-1.611275,0.048548,-4.529202,-1.601853,0.062682,-4.476921,-1.647027,0.058240,-4.422132,-1.636384,1.016279,-4.450662,-1.837036,0.072994,-4.468283,-1.737567,0.491086,-4.446210,-1.745910,0.926123,-4.429361,-1.724459,0.539617,-4.450477,-1.764976,0.100920,-4.435338,-1.718698,0.518299,-4.565974,-1.756637,0.109434,-4.523265,-1.796632,1.156345,-4.575778,-1.822601,1.057458,-4.585527,-1.730246,0.386617,-4.400229,-1.734434,0.283498,-4.409254,-1.793788,0.285430,-4.406693,-1.790324,0.368848,-4.399248,-1.659208,0.791201,-4.414164,-1.668409,0.687373,-4.424710,-1.727731,0.692324,-4.423450,-1.720534,0.775952,-4.414104,-1.686875,0.444401,-4.494351
986,9.860000,-1.705358,1.807041,-4.597824,-1.610139,0.063051,-4.697954,-1.602000,0.057256,-4.737402,-1.653254,0.058029,-4.781600,-1.613397,1.031513,-4.747239,-1.840818,0.068273,-4.716504,-1.726562,0.485646,-4.768446,-1.710862,0.944131,-4.788490,-1.707328,0.542129,-4.756208,-1.768445,0.107558,-4.756871,-1.713773,0.528302,-4.648817,-1.749655,0.115167,-4.669300,-1.798692,1.141145,-4.636154,-1.817500,1.058362,-4.642859,-1.775938,0.376411,-4.810723,-1.780186,0.274475,-4.795031,-1.720711,0.272146,-4.786633,-1.717875,0.355409,-4.799848,-1.717795,0.800701,-4.789817,-1.723247,0.697093,-4.777857,-1.663877,0.693340,-4.783250,-1.659634,0.778137,-4.791959,-1.681146,0.453657,-4.719605,-1.611288,0.048535,-4.529199,-1.601849,0.062701,-4.476921,-1.647040,0.058256,-4.422106,-1.636344,1.016283,-4.450668,-1.837024,0.072981,-4.468303,-1.737548,0.491076,-4.446218,-1.745923,0.926190,-4.429374,-1.724443,0.539632,-4.450467,-1.764967,0.100922,-4.435342,-1.718728,0.518297,-4.565978,-1.756663,0.109420,-4.523263,-1.796608,1.156348,-4.575789,-1.822564,1.057458,-4.585536,-1.730231,0.386620,-4.400243,-1.734425,0.283518,-4.409260,-1.793781,0.285431,-4.406691,-1.790313,0.368866,-4.399232,-1.659212,0.791203,-4.414148,-1.668409,0.687357,-4.424698,-1.727717,0.692336,-4.423459,-1.720519,0.775967,-4.414087,-1.686870,0.444418,-4.494349
987,9.870000,-1.705240,1.807057,-4.597777,-1.610138,0.063059,-4.697952,-1.602001,0.057253,-4.737413,-1.653268,0.058027,-4.781610,-1.613377,1.031496,-4.747227,-1.840825,0.068278,-4.716513,-1.726590,0.485654,-4.768437,-1.710818,0.944121,-4.788474,-1.707307,0.542113,-4.756208,-1.768450,0.107576,-4.756883,-1.713707,0.528296,-4.648778,-1.749631,0.115165,-4.669297,-1.798667,1.141146,-4.636138,-1.817483,1.058354,-4.642862,-1.775944,0.376398,-4.810716,-1.780188,0.274465,-4.795031,-1.720708,0.272133,-4.786635,-1.717858,0.355416,-4.799851,-1.717765,0.800689,-4.789801,-1.723236,0.697082,-4.777875,-1.663894,0.693341,-4.783256,-1.659613,0.778139,-4.791963,-1.681115,0.453670,-4.719637,-1.611279,0.048514,-4.529201,-1.601833,0.062711,-4.476926,-1.647029,0.058277,-4.422119,-1.636302,1.016289,-4.450662,-1.837027,0.072984,-4.468297,-1.737539,0.491088,-4.446218,-1.745927,0.926197,-4.429367,-1.724435,0.539627,-4.450479,-1.764978,0.100931,-4.435334,-1.718717,0.518304,-4.565958,-1.756676,0.109421,-4.523260,-1.796568,1.156355,-4.575795,-1.822548,1.057467,-4.585538,-1.730232,0.386642,-4.400233,-1.734420,0.283528,-4.409262,-1.793782,0.285436,-4.406680,-1.790317,0.368868,-4.399234,-1.659177,0.791203,-4.414170,-1.668374,0.687381,-4.424718,-1.727708,0.692343,-4.423458,-1.720479,0.775959,-4.414105,-1.686844,0.444434,-4.494353
988,9.880000,-1.705131,1.807069,-4.597712,-1.610146,0.063066,-4.697974,-1.601999,0.057266,-4.737412,-1.653257,0.058032,-4.781597,-1.613323,1.031487,-4.747230,-1.840822,0.068274,-4.716515,-1.726586,0.485646,-4.768443,-1.710824,0.944136,-4.788499,-1.707297,0.542142,-4.756209,-1.768447,0.107562,-4.756869,-1.713640,0.528366,-4.648801,-1.749667,0.115179,-4.669281,-1.798613,1.141144,-4.636145,-1.817445,1.058369,-4.642859,-1.775942,0.376395,-4.810718,-1.780181,0.274473,-4.795039,-1.720713,0.272127,-4.786624,-1.717853,0.355402,-4.799857,-1.717746,0.800684,-4.789804,-1.723198,0.697088,-4.777855,-1.663859,0.693333,-4.783259,-1.659592,0.778134,-4.791969,-1.681109,0.453683,-4.719627,-1.611279,0.048532,-4.529212,-1.601837,0.062702,-4.476925,-1.647031,0.058267,-4.422125,-1.636481,1.016135,-4.450577,-1.837030,0.072990,-4.468296,-1.737556,0.491101,-4.446207,-1.745893,0.926184,-4.429368,-1.724428,0.539636,-4.450487,-1.764979,0.100943,-4.435328,-1.718733,0.518304,-4.565939,-1.756645,0.109423,-4.523271,-1.796535,1.156361,-4.575792,-1.822513,1.057477,-4.585539,-1.730215,0.386628,-4.400227,-1.734411,0.283524,-4.409266,-1.793765,0.285435,-4.406674,-1.790293,0.368868,-4.399223,-1.659170,0.791189,-4.414169,-1.668396,0.687368,-4.424697,-1.727710,0.692341,-4.423448,-1.720474,0.775966,-4.414099,-1.686845,0.444427,-4.494358
989,9.890000,-1.704993,1.807079,-4.597668,-1.610124,0.063075,-4.697968,-1.601985,0.057269,-4.737417,-1.653242,0.058047,-4.781602,-1.613279,1.031495,-4.747242,-1.840819,0.068299,-4.716497,-1.726585,0.485648,-4.768442,-1.710786,0.944138,-4.788486,-1.707262,0.542152,-4.756205,-1.768433,0.107587,-4.756868,-1.713701,0.528311,-4.648774,-1.749654,0.115180,-4.669276,-1.798563,1.141181,-4.636137,-1.817406,1.058403,-4.642871,-1.775926,0.376419,-4.810722,-1.780187,0.274484,-4.795035,-1.720701,0.272148,-4.786627,-1.717865,0.355415,-4.799856,-1.717711,0.800700,-4.789792,-1.723224,0.697123,-4.777864,-1.663823,0.693337,-4.783254,-1.659559,0.778136,-4.791975,-1.681100,0.453688,-4.719601,-1.611260,0.048545,-4.529196,-1.601833,0.062693,-4.476918,-1.647018,0.058259,-4.422124,-1.636441,1.016121,-4.450589,-1.837036,0.073012,-4.468281,-1.737526,0.491107,-4.446216,-1.745867,0.926197,-4.429364,-1.724436,0.539632,-4.450472,-1.764979,0.100948,-4.435318,-1.718718,0.518324,-4.565963,-1.756649,0.109455,-4.523271,-1.796480,1.156398,-4.575796,-1.822469,1.057499,-4.585538,-1.730213,0.386639,-4.400219,-1.734404,0.283519,-4.409266,-1.793743,0.285466,-4.406651,-1.790272,0.368873,-4.399216,-1.659156,0.791197,-4.414152,-1.668375,0.687380,-4.424717,-1.727697,0.692358,-4.423450,-1.720454,0.775958,-4.414116,-1.686853,0.444426,-4.494364
990,9.900000,-1.704867,1.807093,-4.597643,-1.610116,0.063077,-4.697963,-1.601984,0.057292,-4.737405,-1.653228,0.058046,-4.781601,-1.613245,1.031491,-4.747255,-1.840813,0.068305,-4.716507,-1.726557,0.485662,-4.768447,-1.710727,0.944122,-4.788482,-1.707275,0.542140,-4.756210,-1.768429,0.107587,-4.756870,-1.713661,0.528369,-4.648798,-1.749641,0.115171,-4.669313,-1.798454,1.141243,-4.636156,-1.817304,1.058430,-4.642906,-1.775914,0.376420,-4.810718,-1.780168,0.274485,-4.795058,-1.720692,0.272158,-4.786640,-1.717870,0.355414,-4.799868,-1.717710,0.800713,-4.789790,-1.723193,0.697116,-4.777860,-1.663802,0.693355,-4.783250,-1.659544,0.778127,-4.791978,-1.681125,0.453679,-4.719613,-1.611285,0.048625,-4.529212,-1.601837,0.062695,-4.476910,-1.647040,0.058269,-4.422108,-1.636402,1.016124,-4.450585,-1.837035,0.073035,-4.468282,-1.737517,0.491114,-4.446218,-1.745853,0.926233,-4.429381,-1.724408,0.539637,-4.450479,-1.764976,0.100970,-4.435318,-1.718682,0.518340,-4.565976,-1.756647,0.109489,-4.523286,-1.796323,1.156573,-4.575758,-1.822423,1.057522,-4.585534,-1.730191,0.386631,-4.400247,-1.734390,0.283537,-4.409254,-1.793708,0.285482,-4.406637,-1.790277,0.368911,-4.399205,-1.659137,0.791202,-4.414155,-1.668359,0.687381,-4.424710,-1.727688,0.692379,-4.423460,-1.720451,0.775989,-4.414105,-1.686817,0.444448,-4.494373
991,9.910000,-1.704735,1.807096,-4.597630,-1.610130,0.063068,-4.697966,-1.601989,0.057263,-4.737411,-1.653234,0.058033,-4.781608,-1.613209,1.031468,-4.747254,-1.840811,0.068301,-4.716508,-1.726539,0.485655,-4.768447,-1.710699,0.944132,-4.788495,-1.707265,0.542134,-4.756203,-1.768435,0.107576,-4.756885,-1.713676,0.528359,-4.648834,-1.749637,0.115191,-4.669286,-1.798470,1.141196,-4.636178,-1.817246,1.058402,-4.642914,-1.775912,0.376403,-4.810724,-1.780162,0.274465,-4.795062,-1.720698,0.272165,-4.786643,-1.717852,0.355417,-4.799885,-1.717677,0.800696,-4.789795,-1.723187,0.697122,-4.777835,-1.663799,0.693321,-4.783249,-1.659531,0.778120,-4.791980,-1.681129,0.453663,-4.719589,-1.611285,0.048554,-4.529200,-1.601837,0.062698,-4.476919,-1.647038,0.058275,-4.422117,-1.636205,1.016265,-4.450662,-1.837025,0.073021,-4.468288,-1.737506,0.491113,-4.446229,-1.745824,0.926218,-4.429400,-1.724395,0.539663,-4.450481,-1.764976,0.100955,-4.435301,-1.718671,0.518318,-4.565969,-1.756667,0.109444,-4.523276,-1.796358,1.156477,-4.575825,-1.822393,1.057525,-4.585546,-1.730188,0.386643,-4.400242,-1.734364,0.283539,-4.409252,-1.793725,0.285497,-4.406616,-1.790256,0.368901,-4.399208,-1.659129,0.791215,-4.414143,-1.668349,0.687394,-4.424703,-1.727684,0.692382,-4.423456,-1.720439,0.776005,-4.414105,-1.686818,0.444444,-4.494363
992,9.920000,-1.704612,1.807089,-4.597627,-1.610150,0.063060,-4.697981,-1.602013,0.057253,-4.737412,-1.653243,0.058028,-4.781615,-1.613168,1.031468,-4.747260,-1.840822,0.068296,-4.716515,-1.726545,0.485640,-4.768448,-1.710659,0.944135,-4.788491,-1.707258,0.542126,-4.756211,-1.768444,0.107559,-4.756874,-1.713680,0.528345,-4.648864,-1.749659,0.115191,-4.669288,-1.798437,1.141186,-4.636187,-1.817209,1.058397,-4.642920,-1.775687,0.376408,-4.810773,-1.780156,0.274463,-4.795049,-1.720681,0.272155,-4.786652,-1.717844,0.355394,-4.799888,-1.717672,0.800695,-4.789783,-1.723183,0.697115,-4.777855,-1.663783,0.693312,-4.783268,-1.659525,0.778122,-4.791987,-1.681124,0.453652,-4.719604,-1.611284,0.048519,-4.529202,-1.601830,0.062699,-4.476923,-1.647024,0.058256,-4.422114,-1.636337,1.016138,-4.450588,-1.837034,0.073030,-4.468282,-1.737479,0.491113,-4.446231,-1.745793,0.926223,-4.429419,-1.724386,0.539665,-4.450496,-1.764967,0.100946,-4.435330,-1.718658,0.518315,-4.565956,-1.756661,0.109443,-4.523265,-1.796384,1.156457,-4.575789,-1.822356,1.057519,-4.585532,-1.730158,0.386643,-4.400253,-1.734355,0.283546,-4.409252,-1.793708,0.285494,-4.406632,-1.790237,0.368898,-4.399217,-1.659112,0.791199,-4.414150,-1.668349,0.687394,-4.424682,-1.727657,0.692379,-4.423451,-1.720407,0.775979,-4.414123,-1.686821,0.444431,-4.494364
993,9.930000,-1.704476,1.807081,-4.597616,-1.610126,0.063069,-4.697973,-1.601994,0.057268,-4.737407,-1.653242,0.058031,-4.781600,-1.613111,1.031450,-4.747284,-1.840822,0.068324,-4.716482,-1.726545,0.485639,-4.768439,-1.710596,0.944164,-4.788496,-1.707208,0.542140,-4.756206,-1.768421,0.107583,-4.756863,-1.713686,0.528351,-4.648867,-1.749641,0.115185,-4.669289,-1.798406,1.141202,-4.636182,-1.817175,1.058426,-4.642921,-1.775856,0.376359,-4.810686,-1.780149,0.274479,-4.795057,-1.720669,0.272162,-4.786633,-1.717831,0.355395,-4.799865,-1.717637,0.800694,-4.789793,-1.723122,0.697135,-4.777856,-1.663748,0.693346,-4.783286,-1.659467,0.778133,-4.791992,-1.680428,0.453975,-4.719945,-1.611304,0.048614,-4.529197,-1.601852,0.062680,-4.476909,-1.647033,0.058251,-4.422106,-1.636302,1.016119,-4.450616,-1.837035,0.073035,-4.468282,-1.737461,0.491109,-4.446254,-1.745766,0.926242,-4.429418,-1.724351,0.539659,-4.450516,-1.764964,0.100960,-4.435328,-1.718645,0.518330,-4.565962,-1.756646,0.109465,-4.523268,-1.796270,1.156577,-4.575808,-1.822311,1.057549,-4.585552,-1.730140,0.386653,-4.400264,-1.734352,0.283569,-4.409238,-1.793683,0.285507,-4.406617,-1.790227,0.368906,-4.399217,-1.659087,0.791209,-4.414156,-1.668301,0.687363,-4.424691,-1.727633,0.692384,-4.423463,-1.720374,0.775991,-4.414132,-1.686774,0.444451,-4.494371
994,9.940000,-1.704364,1.807103,-4.597630,-1.610106,0.063099,-4.697957,-1.601972,0.057276,-4.737415,-1.653223,0.058051,-4.781596,-1.613047,1.031461,-4.747281,-1.840817,0.068329,-4.716498,-1.726504,0.485643,-4.768453,-1.710556,0.944145,-4.788525,-1.707192,0.542146,-4.756247,-1.768424,0.107613,-4.756854,-1.713652,0.528348,-4.648882,-1.749656,0.115187,-4.669280,-1.798132,1.141002,-4.636091,-1.817117,1.058446,-4.642933,-1.775853,0.376402,-4.810719,-1.780129,0.274502,-4.795048,-1.720654,0.272164,-4.786635,-1.717813,0.355403,-4.799867,-1.717598,0.800670,-4.789829,-1.723075,0.697129,-4.777857,-1.663723,0.693338,-4.783278,-1.659431,0.778113,-4.792013,-1.680766,0.453787,-4.719786,-1.611255,0.048575,-4.529202,-1.601841,0.062674,-4.476907,-1.647024,0.058273,-4.422115,-1.636255,1.016102,-4.450635,-1.837034,0.073055,-4.468273,-1.737455,0.491122,-4.446258,-1.745732,0.926246,-4.429415,-1.724343,0.539646,-4.450518,-1.764961,0.100981,-4.435321,-1.718625,0.518346,-4.565988,-1.756614,0.109482,-4.523264,-1.796204,1.156621,-4.575814,-1.822268,1.057560,-4.585543,-1.730131,0.386662,-4.400256,-1.734337,0.283560,-4.409236,-1.793681,0.285534,-4.406614,-1.790221,0.368932,-4.399223,-1.659052,0.791198,-4.414150,-1.668276,0.687382,-4.424709,-1.727620,0.692396,-4.423451,-1.720354,0.776001,-4.414119,-1.686721,0.444460,-4.494412
995,9.950000,-1.704274,1.807099,-4.597627,-1.610125,0.063084,-4.697962,-1.601989,0.057268,-4.737410,-1.653230,0.058045,-4.781610,-1.613033,1.031447,-4.747301,-1.840821,0.068306,-4.716507,-1.726481,0.485621,-4.768456,-1.710508,0.944118,-4.788556,-1.707153,0.542085,-4.756235,-1.768415,0.107566,-4.756873,-1.713619,0.528353,-4.648880,-1.749653,0.115190,-4.669293,-1.797986,1.141008,-4.636104,-1.816948,1.058308,-4.642777,-1.775857,0.376402,-4.810739,-1.780125,0.274485,-4.795064,-1.720649,0.272148,-4.786639,-1.717780,0.355399,-4.799882,-1.717557,0.800649,-4.789856,-1.723052,0.697068,-4.777874,-1.663685,0.693311,-4.783298,-1.659396,0.778071,-4.792026,-1.681051,0.453632,-4.719603,-1.611283,0.048535,-4.529207,-1.601834,0.062695,-4.476918,-1.647027,0.058268,-4.422111,-1.636202,1.016088,-4.450646,-1.837025,0.073038,-4.468285,-1.737440,0.491117,-4.446269,-1.745690,0.926232,-4.429421,-1.724326,0.539646,-4.450523,-1.764972,0.100970,-4.435330,-1.718594,0.518317,-4.565986,-1.756644,0.109451,-4.523246,-1.796070,1.156663,-4.575837,-1.822227,1.057533,-4.585554,-1.730116,0.386664,-4.400270,-1.734307,0.283562,-4.409251,-1.793666,0.285530,-4.406605,-1.790221,0.368933,-4.399231,-1.659007,0.791197,-4.414170,-1.668249,0.687381,-4.424721,-1.727583,0.692373,-4.423470,-1.720321,0.775979,-4.414129,-1.686732,0.444443,-4.494397
996,9.960000,-1.704165,1.807103,-4.597619,-1.610136,0.063055,-4.697962,-1.601991,0.057241,-4.737416,-1.653261,0.058024,-4.781602,-1.613006,1.031433,-4.747317,-1.840832,0.068317,-4.716506,-1.726465,0.485608,-4.768466,-1.710461,0.944125,-4.788577,-1.707087,0.542100,-4.756303,-1.768428,0.107542,-4.756875,-1.713578,0.528391,-4.648847,-1.749650,0.115195,-4.669267,-1.797957,1.141026,-4.636108,-1.817026,1.058289,-4.642937,-1.775820,0.376386,-4.810757,-1.780120,0.274472,-4.795078,-1.720652,0.272103,-4.786655,-1.717792,0.355382,-4.799898,-1.717526,0.800648,-4.789856,-1.723026,0.697046,-4.777881,-1.663669,0.693288,-4.783307,-1.659350,0.778062,-4.792024,-1.681186,0.453539,-4.719508,-1.611290,0.048526,-4.529215,-1.601822,0.062680,-4.476925,-1.647027,0.058239,-4.422109,-1.636183,1.016078,-4.450638,-1.837023,0.073036,-4.468286,-1.737433,0.491126,-4.446266,-1.745639,0.926220,-4.429440,-1.724308,0.539636,-4.450534,-1.764980,0.100962,-4.435336,-1.718576,0.518281,-4.566010,-1.756668,0.109441,-4.523244,-1.796019,1.156664,-4.575850,-1.822197,1.057518,-4.585557,-1.730107,0.386675,-4.400290,-1.734300,0.283553,-4.409243,-1.793657,0.285518,-4.406597,-1.790213,0.368948,-4.399225,-1.658973,0.791191,-4.414169,-1.668228,0.687359,-4.424731,-1.727535,0.692360,-4.423496,-1.720273,0.775974,-4.414150,-1.686723,0.444428,-4.494414
997,9.970000,-1.704034,1.807090,-4.597604,-1.610131,0.063051,-4.697961,-1.601989,0.057254,-4.737424,-1.653237,0.058017,-4.781613,-1.612950,1.031428,-4.747319,-1.840824,0.068330,-4.716492,-1.726430,0.485624,-4.768471,-1.710408,0.944112,-4.788580,-1.707035,0.542121,-4.756324,-1.768416,0.107551,-4.756874,-1.713525,0.528341,-4.648856,-1.749644,0.115191,-4.669294,-1.797980,1.140955,-4.636121,-1.816988,1.058353,-4.642952,-1.775813,0.376382,-4.810755,-1.780118,0.274475,-4.795079,-1.720646,0.272103,-4.786636,-1.717772,0.355385,-4.799911,-1.717470,0.800656,-4.789883,-1.722986,0.697062,-4.777900,-1.663602,0.693298,-4.783312,-1.659314,0.778075,-4.792039,-1.680326,0.453945,-4.719951,-1.611277,0.048539,-4.529199,-1.601816,0.062669,-4.476918,-1.647017,0.058264,-4.422120,-1.635950,1.016234,-4.450729,-1.837019,0.073041,-4.468285,-1.737413,0.491123,-4.446273,-1.745581,0.926214,-4.429461,-1.724285,0.539641,-4.450547,-1.764959,0.100954,-4.435349,-1.718573,0.518312,-4.566025,-1.756639,0.109419,-4.523244,-1.796083,1.156597,-4.575857,-1.822158,1.057532,-4.585556,-1.730100,0.386676,-4.400287,-1.734304,0.283598,-4.409214,-1.793631,0.285547,-4.406590,-1.790182,0.368954,-4.399223,-1.658932,0.791184,-4.414182,-1.668179,0.687364,-4.424764,-1.727492,0.692366,-4.423519,-1.720231,0.775982,-4.414167,-1.686716,0.444443,-4.494426
998,9.980000,-1.703933,1.807074,-4.597588,-1.610112,0.063071,-4.697954,-1.601993,0.057264,-4.737416,-1.653215,0.058047,-4.781609,-1.612881,1.031430,-4.747334,-1.840822,0.068330,-4.716487,-1.726395,0.485633,-4.768478,-1.710356,0.944134,-4.788601,-1.706997,0.542126,-4.756346,-1.768424,0.107578,-4.756868,-1.713499,0.528340,-4.648848,-1.749658,0.115189,-4.669281,-1.797941,1.140944,-4.636144,-1.816822,1.058310,-4.642821,-1.775769,0.376412,-4.810759,-1.780090,0.274516,-4.795079,-1.720620,0.272111,-4.786647,-1.717754,0.355391,-4.799924,-1.717434,0.800659,-4.789896,-1.722925,0.697073,-4.777922,-1.663546,0.693312,-4.783315,-1.659234,0.778000,-4.792071,-1.680279,0.453910,-4.719979,-1.611243,0.048549,-4.529214,-1.601825,0.062681,-4.476911,-1.647021,0.058249,-4.422122,-1.636071,1.016073,-4.450664,-1.837024,0.073041,-4.468272,-1.737400,0.491118,-4.446298,-1.745535,0.926210,-4.429475,-1.724270,0.539628,-4.450565,-1.764959,0.100981,-4.435349,-1.718529,0.518312,-4.566038,-1.756612,0.109485,-4.523252,-1.796035,1.156579,-4.575877,-1.822008,1.057532,-4.585639,-1.730070,0.386665,-4.400305,-1.734288,0.283611,-4.409199,-1.793629,0.285567,-4.406576,-1.790154,0.368946,-4.399251,-1.658887,0.791187,-4.414196,-1.668147,0.687344,-4.424770,-1.727460,0.692365,-4.423533,-1.720187,0.775974,-4.414168,-1.686697,0.444412,-4.494422
999,9.990000,-1.703853,1.807070,-4.597543,-1.610119,0.063072,-4.697958,-1.601976,0.057252,-4.737407,-1.653238,0.058039,-4.781605,-1.612850,1.031436,-4.747340,-1.840822,0.068330,-4.716485,-1.726360,0.485605,-4.768479,-1.710304,0.944125,-4.788621,-1.706979,0.542129,-4.756338,-1.768431,0.107574,-4.756878,-1.713465,0.528338,-4.648859,-1.749629,0.115186,-4.669305,-1.797814,1.141010,-4.636145,-1.816759,1.058256,-4.642818,-1.775766,0.376401,-4.810772,-1.780084,0.274493,-4.795058,-1.720598,0.272113,-4.786659,-1.717717,0.355381,-4.799908,-1.717376,0.800643,-4.789904,-1.722898,0.697076,-4.777926,-1.663521,0.693297,-4.783330,-1.659204,0.778046,-4.792065,-1.680665,0.453763,-4.719821,-1.611259,0.048548,-4.529206,-1.601822,0.062689,-4.476908,-1.647028,0.058258,-4.422108,-1.636018,1.016060,-4.450695,-1.837026,0.073069,-4.468271,-1.737355,0.491123,-4.446318,-1.745535,0.926225,-4.429487,-1.724227,0.539624,-4.450580,-1.764965,0.100975,-4.435337,-1.718485,0.518317,-4.566049,-1.756643,0.109493,-4.523269,-1.795864,1.156621,-4.575892,-1.821909,1.057523,-4.585630,-1.730057,0.386667,-4.400327,-1.734265,0.283633,-4.409204,-1.793603,0.285561,-4.406582,-1.790144,0.368970,-4.399254,-1.658844,0.791183,-4.414209,-1.668098,0.687341,-4.424794,-1.727440,0.692370,-4.423544,-1.720146,0.775982,-4.414182,-1.686651,0.444438,-4.494448
1000,10.000000,-1.703794,1.807081,-4.597520,-1.610140,0.063054,-4.697963,-1.602003,0.057253,-4.737407,-1.653251,0.058041,-4.781608,-1.612829,1.031420,-4.747362,-1.840823,0.068320,-4.716515,-1.726327,0.485607,-4.768487,-1.710282,0.944105,-4.788637,-1.706946,0.542107,-4.756335,-1.768436,0.107572,-4.756876,-1.713416,0.528329,-4.648877,-1.749636,0.115194,-4.669300,-1.797857,1.140953,-4.636167,-1.816716,1.058216,-4.642840,-1.775745,0.376396,-4.810781,-1.780078,0.274473,-4.795093,-1.720595,0.272118,-4.786674,-1.717726,0.355378,-4.799905,-1.717357,0.800614,-4.789916,-1.722865,0.697063,-4.777918,-1.663501,0.693286,-4.783350,-1.659184,0.777980,-4.792085,-1.680947,0.453602,-4.719625,-1.611262,0.048525,-4.529217,-1.601810,0.062681,-4.476924,-1.647007,0.058256,-4.422112,-1.635994,1.016073,-4.450703,-1.837024,0.073056,-4.468298,-1.737321,0.491120,-4.446327,-1.745482,0.926209,-4.429497,-1.724188,0.539631,-4.450590,-1.764966,0.100975,-4.435346,-1.718497,0.518286,-4.566042,-1.756646,0.109444,-4.523275,-1.795944,1.156587,-4.575924,-1.821916,1.057506,-4.585684,-1.730032,0.386689,-4.400321,-1.734224,0.283595,-4.409249,-1.793582,0.285561,-4.406593,-1.790126,0.368969,-4.399269,-1.658802,0.791188,-4.414218,-1.668049,0.687338,-4.424824,-1.727392,0.692355,-4.423556,-1.720096,0.775981,-4.414218,-1.686640,0.444420,-4.494449
1001,10.010000,-1.703711,1.807065,-4.597475,-1.610160,0.063039,-4.697954,-1.602001,0.057247,-4.737409,-1.653256,0.058035,-4.781606,-1.612778,1.031441,-4.747361,-1.840819,0.068325,-4.716508,-1.726311,0.485610,-4.768455,-1.710237,0.944093,-4.788649,-1.706946,0.542113,-4.756343,-1.768419,0.107573,-4.756867,-1.713379,0.528338,-4.648884,-1.749637,0.115207,-4.669285,-1.797841,1.140940,-4.636187,-1.816668,1.058208,-4.642862,-1.775727,0.376391,-4.810774,-1.780049,0.274482,-4.795082,-1.720576,0.272120,-4.786660,-1.717693,0.355385,-4.799897,-1.717342,0.800590,-4.789936,-1.722835,0.697056,-4.777929,-1.663478,0.693274,-4.783363,-1.659149,0.777966,-4.792101,-1.681031,0.453525,-4.719549,-1.611276,0.048516,-4.529229,-1.601796,0.062681,-4.476924,-1.647006,0.058257,-4.422121,-1.635942,1.016083,-4.450721,-1.837021,0.073044,-4.468285,-1.737286,0.491105,-4.446343,-1.745456,0.926198,-4.429523,-1.724158,0.539627,-4.450598,-1.764971,0.100974,-4.435346,-1.718480,0.518303,-4.566042,-1.756637,0.109418,-4.523270,-1.795892,1.156528,-4.575924,-1.821832,1.057498,-4.585675,-1.730007,0.386681,-4.400338,-1.734232,0.283624,-4.409204,-1.793581,0.285568,-4.406580,-1.790105,0.368969,-4.399278,-1.658771,0.791185,-4.414218,-1.668020,0.687344,-4.424820,-1.727360,0.692355,-4.423583,-1.720066,0.775992,-4.414215,-1.686625,0.444422,-4.494474
